GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800449,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,95,261,1,0,20181217,GSW,MEM,2018-19
Shot Chart Detail,0021800449,580,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,59,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,174,1,0,20181217,GSW,MEM,2018-19
Shot Chart Detail,0021800464,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,23,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,57,1,1,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,234,98,1,1,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,57,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-162,185,1,1,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,245,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,204,1,1,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,318,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,36,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-8,1,0,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-203,167,1,0,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,417,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,29,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,5,1,1,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,654,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,179,1,0,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800464,675,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,155,1,0,20181219,UTA,GSW,2018-19
Shot Chart Detail,0021800484,17,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,164,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,117,259,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-175,262,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,48,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,23,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-213,170,1,1,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,179,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-136,254,1,1,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,187,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-221,225,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-157,225,1,1,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,289,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,48,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,67,1,1,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,293,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,57,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,306,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,177,223,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,352,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,92,260,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,429,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,187,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,215,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,540,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,168,247,1,1,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,546,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,211,1,1,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,613,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-231,74,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800484,657,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-11,260,1,0,20181222,GSW,DAL,2018-19
Shot Chart Detail,0021800494,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,46,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,193,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-142,243,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,200,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,185,195,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,202,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,42,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,13,1,1,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,29,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,68,267,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,260,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-128,258,1,1,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,339,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,54,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,81,267,1,1,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,416,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,17,288,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,426,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,160,206,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,439,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-108,231,1,1,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,510,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,25,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,195,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,563,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,175,195,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,602,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,51,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,14,1,1,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,669,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-130,226,1,1,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800494,685,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,168,236,1,0,20181223,GSW,LAC,2018-19
Shot Chart Detail,0021800500,64,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-147,256,1,0,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,192,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-197,191,1,0,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,247,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,156,225,1,0,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,13,1,0,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,431,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,24,263,1,1,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,434,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,17,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,19,1,1,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,465,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,168,237,1,0,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800500,502,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,187,194,1,0,20181225,GSW,LAL,2018-19
Shot Chart Detail,0021800516,163,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,198,173,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,214,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-143,215,1,1,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,229,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-60,253,1,1,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,340,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,41,197,362,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,106,259,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,396,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-136,293,1,1,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,458,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,71,269,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,533,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,60,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,542,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,46,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-145,283,1,1,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,554,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-19,288,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,579,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,8,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,183,199,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,650,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,147,1,1,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,661,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,201,190,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,677,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,6,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,170,1,1,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800516,686,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-72,291,1,0,20181227,GSW,POR,2018-19
Shot Chart Detail,0021800534,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,126,225,1,0,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,167,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,18,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,187,1,1,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,193,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-226,75,1,0,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,305,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-171,216,1,0,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,334,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,169,1,1,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,9,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,26,254,1,0,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,517,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,3,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,236,1,0,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800534,526,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,16,1,0,20181229,POR,GSW,2018-19
Shot Chart Detail,0021800548,31,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,251,1,0,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,181,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,166,1,1,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,199,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,45,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,199,1,0,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,24,259,1,1,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,551,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,238,1,1,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,554,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,180,1,0,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,567,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,31,1,1,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,595,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,29,1,1,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800548,606,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-1,275,1,0,20181231,PHX,GSW,2018-19
Shot Chart Detail,0021800565,17,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,42,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,62,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-47,291,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-57,265,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,202,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-219,143,1,1,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,190,180,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,329,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-120,290,1,1,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,384,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,49,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,27,1,1,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,10,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-1,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,424,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,39,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-190,204,1,1,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,505,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,213,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,524,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,188,194,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,558,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,209,171,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,638,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,73,278,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,645,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,71,0,714,1,0,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800565,675,201939,Stephen Curry,1610612744,Golden State Warriors,5,2,22,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-7,1,1,20190103,GSW,HOU,2018-19
Shot Chart Detail,0021800583,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,178,1,0,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,178,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,87,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,188,169,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,95,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-6,274,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,193,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-228,89,1,0,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,235,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,202,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,333,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,224,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,353,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,173,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,358,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,61,248,1,0,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,149,198,1,0,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,411,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-97,222,1,0,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,485,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,30,243,1,1,20190105,SAC,GSW,2018-19
Shot Chart Detail,0021800583,489,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,87,241,1,0,20190105,SAC,GSW,2018-19
